series,step,tokens_billions,train_loss,lr,step_ms,mfu_percent,status,source_file,notes
"DDP (8xA100, NVLink)",9060,4.4531712,3.4616,0.00169,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9070,4.4580864,4.3608,0.00167,310.8,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9080,4.4630016,3.3476,0.00166,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9090,4.4679168,3.2644,0.00164,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9100,4.472832,3.4899,0.00162,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9110,4.4777472,3.5656,0.0016,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9120,4.4826624,3.3621,0.00158,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9130,4.4875776,3.2191,0.00157,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9140,4.4924928,3.4364,0.00155,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9150,4.497408,3.4621,0.00153,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9160,4.5023232,3.3337,0.00151,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9170,4.5072384,3.4336,0.00149,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9180,4.5121536,3.4299,0.00148,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9190,4.5170688,3.3183,0.00146,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9200,4.521984,3.3938,0.00144,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9210,4.5268992,3.3687,0.00142,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9220,4.5318144,3.6194,0.0014,311.3,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9230,4.5367296,3.4358,0.00139,312.2,79.2,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9240,4.5416448,3.2922,0.00137,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9250,4.54656,3.3617,0.00135,309.8,79.8,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9260,4.5514752,3.3967,0.00133,310.3,79.7,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9270,4.5563904,3.3103,0.00131,310.9,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9280,4.5613056,3.4821,0.0013,310.6,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9290,4.5662208,3.7506,0.00128,310.8,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9300,4.571136,3.4569,0.00126,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9310,4.5760512,3.3547,0.00124,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9320,4.5809664,3.4979,0.00122,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9330,4.5858816,3.3491,0.00121,311.7,79.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9340,4.5907968,3.3373,0.00119,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9350,4.595712,3.3183,0.00117,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9360,4.6006272,3.3523,0.00115,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9370,4.6055424,3.363,0.00113,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9380,4.6104576,3.3152,0.00112,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9390,4.6153728,3.379,0.0011,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9400,4.620288,3.2382,0.00108,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9410,4.6252032,3.6743,0.00106,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9420,4.6301184,3.3611,0.00104,311.7,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9430,4.6350336,3.401,0.00103,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9440,4.6399488,3.7018,0.00101,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9450,4.644864,3.3457,0.00099,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9460,4.6497792,3.1866,0.000972,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9470,4.6546944,3.3047,0.000954,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9480,4.6596096,3.3363,0.000936,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9490,4.6645248,3.1318,0.000918,311.7,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9500,4.66944,3.3227,0.0009,309.2,80.0,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9510,4.6743552,3.3636,0.000882,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9520,4.6792704,3.2149,0.000864,310.5,79.7,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9530,4.6841856,3.4604,0.000846,310.7,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9540,4.6891008,3.2701,0.000828,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9550,4.694016,3.365,0.00081,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9560,4.6989312,3.2713,0.000792,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9570,4.7038464,3.2074,0.000774,310.9,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9580,4.7087616,3.3609,0.000756,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9590,4.7136768,3.3437,0.000738,310.8,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9600,4.718592,3.2537,0.00072,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9610,4.7235072,3.362,0.000702,311.3,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9620,4.7284224,3.3378,0.000684,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9630,4.7333376,3.3216,0.000666,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9640,4.7382528,3.2492,0.000648,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9650,4.743168,3.4273,0.00063,311.7,79.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9660,4.7480832,3.24,0.000612,311.7,79.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9670,4.7529984,3.3034,0.000594,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9680,4.7579136,3.3205,0.000576,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9690,4.7628288,3.3364,0.000558,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9700,4.767744,3.3983,0.00054,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9710,4.7726592,3.2227,0.000522,311.9,79.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9720,4.7775744,3.3535,0.000504,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9730,4.7824896,3.2609,0.000486,311.7,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9740,4.7874048,3.3244,0.000468,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9750,4.79232,3.3469,0.00045,309.4,79.9,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9760,4.7972352,3.1982,0.000432,310.8,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9770,4.8021504,3.2896,0.000414,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9780,4.8070656,3.1606,0.000396,310.6,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9790,4.8119808,3.2807,0.000378,310.8,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9800,4.816896,3.2774,0.00036,310.7,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9810,4.8218112,3.3127,0.000342,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9820,4.8267264,3.2907,0.000324,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9830,4.8316416,3.3543,0.000306,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9840,4.8365568,3.1174,0.000288,310.8,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9850,4.841472,3.3428,0.00027,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9860,4.8463872,3.4063,0.000252,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",9870,4.8513024,3.275,0.000234,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
